default,amount,interest,grade,years,ownership,income,age
1,10000,13.98,C,5.0,MORTGAGE,59000.0,36
0,10000,7.51,A,2.0,RENT,72000.0,34
0,5000,11.86,B,7.0,RENT,50000.0,23
0,12000,10.38,B,15.0,OWN,49536.0,27
0,6000,15.21,D,3.0,MORTGAGE,38000.0,29
0,2500,7.14,A,4.0,RENT,22000.0,21
0,7000,7.14,A,2.0,MORTGAGE,120000.0,27
0,6000,11.86,B,3.0,MORTGAGE,32000.0,31
0,1500,11.86,B,2.0,MORTGAGE,21816.0,21
0,4750,10.75,B,0.0,RENT,12000.0,24
0,5500,11.49,B,5.0,MORTGAGE,35496.0,28
0,5000,7.14,A,5.0,RENT,42996.0,24
1,23000,11.49,B,14.0,MORTGAGE,89000.0,32
0,2800,13.61,C,1.0,RENT,50000.0,26
0,2000,11.12,B,4.0,OWN,27504.0,28
0,12000,7.88,A,18.0,MORTGAGE,127741.0,25
0,4525,7.51,A,4.0,OWN,24960.0,22
0,10000,7.51,A,2.0,MORTGAGE,105000.0,34
0,3000,11.86,B,3.0,RENT,35500.0,29
0,2000,11.49,B,16.0,RENT,80000.0,25
0,14000,15.58,D,5.0,MORTGAGE,50004.0,22
0,2500,7.88,A,4.0,RENT,12540.0,21
0,4800,11.12,B,3.0,RENT,55000.0,21
0,4000,10.75,B,15.0,RENT,27000.0,24
0,15000,10.99,C,0.0,MORTGAGE,175000.0,26
0,4500,11.86,B,5.0,MORTGAGE,61200.0,27
0,17000,7.88,A,4.0,RENT,72000.0,25
0,19800,13.23,C,0.0,MORTGAGE,80000.0,39
0,15000,14.35,C,32.0,MORTGAGE,56000.0,26
0,10750,7.51,A,4.0,RENT,28800.0,29
0,2500,7.14,A,2.0,RENT,39400.0,32
0,25000,14.84,D,16.0,RENT,87000.0,24
0,1500,10.75,B,4.0,MORTGAGE,90000.0,21
0,9000,10.38,B,7.0,MORTGAGE,54996.0,47
0,6000,13.98,C,6.0,RENT,60000.0,32
0,10000,10.75,B,1.0,MORTGAGE,55000.0,23
0,3000,11.49,B,2.0,RENT,31704.0,34
0,4000,6.76,A,0.0,RENT,55200.0,27
0,7000,7.51,A,3.0,RENT,64000.0,29
0,12800,7.88,A,7.0,MORTGAGE,50000.0,22
0,9000,7.51,A,0.0,MORTGAGE,74000.0,29
0,7000,7.14,A,2.0,MORTGAGE,45000.0,36
0,15000,14.84,D,4.0,OWN,209000.0,28
0,7800,15.58,D,2.0,OWN,19000.0,27
0,8050,14.72,C,1.0,RENT,67000.0,27
0,25000,15.95,D,2.0,RENT,95800.0,25
0,10000,15.58,D,1.0,MORTGAGE,99996.0,31
0,12000,7.88,A,13.0,MORTGAGE,60000.0,23
0,2800,10.38,B,5.0,RENT,28800.0,23
0,8500,15.58,D,5.0,RENT,43000.0,21
0,1200,7.88,A,6.0,RENT,39996.0,34
0,10000,13.98,C,0.0,MORTGAGE,138000.0,36
0,7200,7.88,A,3.0,MORTGAGE,60000.0,29
0,7000,10.75,B,4.0,RENT,24000.0,27
0,11000,10.38,B,5.0,OWN,55000.0,23
0,10000,17.19,E,4.0,RENT,57000.0,24
0,2700,11.86,B,4.0,MORTGAGE,54000.0,23
0,2500,13.61,C,11.0,MORTGAGE,50000.0,25
0,1500,10.38,B,13.0,MORTGAGE,35000.0,41
0,6000,7.14,A,4.0,OWN,27000.0,36
0,4500,14.72,C,3.0,MORTGAGE,30000.0,24
0,7000,7.88,A,2.0,RENT,31200.0,25
1,5000,16.45,E,3.0,RENT,43000.0,24
0,12000,13.23,C,0.0,RENT,42000.0,21
0,7300,7.88,A,7.0,RENT,37086.0,26
1,3000,13.98,C,1.0,RENT,30000.0,24
0,10000,14.72,C,3.0,RENT,36000.0,22
0,3500,11.49,B,31.0,MORTGAGE,110000.0,28
0,5000,14.72,C,4.0,RENT,35004.0,23
0,8500,10.99,D,2.0,MORTGAGE,42996.0,23
1,5000,11.86,B,2.0,MORTGAGE,85000.0,39
0,22000,10.99,C,31.0,MORTGAGE,50900.0,22
0,10000,10.99,A,34.0,MORTGAGE,150000.0,36
0,2400,11.49,B,6.0,RENT,31000.0,28
0,8000,11.12,B,5.0,MORTGAGE,81120.0,38
0,9000,6.76,A,4.0,OWN,84000.0,35
0,15000,7.88,A,6.0,MORTGAGE,64000.0,43
0,1500,7.14,A,2.0,MORTGAGE,24000.0,28
0,25000,17.56,E,3.0,RENT,150000.0,30
0,5000,14.84,D,11.0,RENT,80000.0,23
1,24000,10.38,B,30.0,MORTGAGE,160000.0,61
0,9000,11.49,B,16.0,RENT,69000.0,23
0,2000,11.49,B,0.0,RENT,39996.0,36
0,15000,7.88,A,0.0,MORTGAGE,90000.0,28
0,10000,13.61,C,0.0,RENT,80000.0,36
0,6000,7.14,A,1.0,OWN,120000.0,33
0,14000,7.51,A,5.0,MORTGAGE,69000.0,29
0,4000,6.76,A,8.0,MORTGAGE,67000.0,22
0,25000,20.16,G,24.0,MORTGAGE,66000.0,29
0,5500,13.23,C,5.0,RENT,24000.0,30
0,7500,11.49,B,4.0,RENT,80000.0,36
0,12000,11.86,B,6.0,MORTGAGE,75000.0,24
0,4000,10.99,B,29.0,MORTGAGE,70000.0,23
0,5000,7.88,A,0.0,RENT,45000.0,24
0,4750,6.39,A,16.0,OWN,45000.0,22
1,3000,11.12,B,5.0,RENT,27600.0,32
0,8825,11.49,B,0.0,RENT,50000.0,28
0,6000,14.84,D,8.0,RENT,55000.0,21
0,15000,15.21,D,3.0,RENT,61584.0,27
0,8500,6.76,A,5.0,MORTGAGE,60900.0,55
0,7000,10.38,B,2.0,RENT,22500.0,22
1,8000,10.75,B,3.0,RENT,18000.0,27
0,2550,11.86,B,5.0,OWN,48000.0,23
0,6000,10.38,B,18.0,MORTGAGE,120000.0,42
0,25000,16.32,D,2.0,MORTGAGE,275004.0,34
1,13000,10.75,B,4.0,RENT,45000.0,24
0,2500,10.99,E,19.0,MORTGAGE,55200.0,24
0,4000,13.98,C,1.0,MORTGAGE,54000.0,22
0,4000,13.98,C,4.0,MORTGAGE,70000.0,26
0,15000,13.98,C,4.0,MORTGAGE,32112.0,22
0,7000,7.51,A,4.0,MORTGAGE,57200.0,22
0,17000,7.88,A,12.0,RENT,84996.0,35
0,4000,7.88,A,0.0,RENT,60000.0,29
0,8000,15.58,D,0.0,RENT,58000.0,22
0,4000,6.39,A,2.0,RENT,13200.0,21
0,4800,11.49,B,1.0,RENT,34000.0,28
0,3600,7.88,A,1.0,RENT,42500.0,37
0,7500,15.58,D,2.0,RENT,40000.0,31
0,12000,10.38,B,0.0,RENT,75000.0,26
0,8000,13.61,C,0.0,MORTGAGE,42000.0,27
0,5600,11.86,B,2.0,OWN,50000.0,22
0,4000,16.45,E,4.0,MORTGAGE,140004.0,24
1,13000,7.88,A,3.0,MORTGAGE,37000.0,30
0,6500,16.32,D,3.0,RENT,50000.0,32
0,9250,17.19,E,0.0,OWN,32004.0,23
0,6000,15.21,D,7.0,MORTGAGE,28000.0,32
0,9600,7.51,A,8.0,MORTGAGE,80000.0,28
0,12000,7.51,A,1.0,MORTGAGE,1200000.0,32
0,16700,7.51,A,4.0,MORTGAGE,39000.0,32
0,4000,7.14,A,5.0,RENT,78000.0,33
0,10000,10.99,D,1.0,RENT,36000.0,27
0,7500,10.99,C,8.0,RENT,45600.0,22
0,1000,13.98,C,0.0,RENT,35100.0,22
0,12000,11.86,B,15.0,MORTGAGE,83768.0,59
0,8000,10.99,A,5.0,RENT,28800.0,24
0,6000,7.51,A,0.0,RENT,40000.0,33
0,4500,6.39,A,5.0,MORTGAGE,47748.0,22
0,7100,7.88,A,1.0,RENT,41200.0,27
0,15000,7.88,A,8.0,MORTGAGE,98300.0,35
0,10000,13.98,C,11.0,OWN,65000.0,23
0,13000,10.75,B,19.0,MORTGAGE,130000.0,28
0,7500,14.35,C,3.0,MORTGAGE,46000.0,29
0,10000,7.88,A,5.0,MORTGAGE,62000.0,26
0,4000,6.76,A,9.0,MORTGAGE,46000.0,29
1,10000,17.93,E,4.0,RENT,60000.0,23
0,10000,10.99,C,36.0,RENT,59000.0,23
0,3000,14.35,C,5.0,MORTGAGE,52000.0,22
0,10000,10.75,B,2.0,MORTGAGE,65000.0,25
0,22000,7.88,A,3.0,RENT,99996.0,23
0,25000,13.61,C,4.0,MORTGAGE,75600.0,27
0,6000,6.76,A,7.0,OWN,45000.0,22
0,10000,13.61,C,0.0,MORTGAGE,56004.0,23
0,6000,11.12,B,41.0,MORTGAGE,185000.0,26
0,4800,11.86,B,4.0,RENT,23448.0,22
0,9000,7.88,A,1.0,OWN,21840.0,23
0,10000,13.98,C,3.0,RENT,42000.0,22
0,10000,10.75,B,2.0,MORTGAGE,36000.0,26
1,5225,14.84,D,4.0,MORTGAGE,28000.0,23
0,3000,13.61,C,0.0,MORTGAGE,34000.0,29
0,5800,7.88,A,3.0,RENT,45000.0,22
0,8000,7.14,A,8.0,MORTGAGE,41869.0,49
0,20000,11.12,B,4.0,OWN,60000.0,22
0,6250,14.84,D,0.0,OWN,20640.0,33
0,19600,13.98,C,18.0,RENT,900000.0,58
0,20000,10.38,B,1.0,RENT,110000.0,24
0,3600,7.51,A,2.0,RENT,55000.0,31
0,2000,7.51,A,5.0,MORTGAGE,55596.0,27
1,7750,13.23,C,1.0,MORTGAGE,100000.0,36
0,3000,17.19,E,5.0,MORTGAGE,75000.0,29
0,15000,13.61,C,1.0,RENT,50000.0,23
0,3000,14.35,C,4.0,RENT,39996.0,22
0,20000,10.99,C,5.0,MORTGAGE,76800.0,25
0,4000,14.35,C,7.0,RENT,48000.0,28
1,10000,14.84,D,1.0,RENT,25320.0,42
0,2075,7.88,A,4.0,MORTGAGE,20400.0,28
0,4650,7.88,A,3.0,MORTGAGE,35100.0,41
0,6000,7.14,A,18.0,RENT,20000.0,24
1,7200,6.76,A,13.0,MORTGAGE,34000.0,21
1,20000,11.12,B,2.0,RENT,60000.0,23
0,4800,7.14,A,4.0,RENT,27180.0,27
0,8000,7.88,A,3.0,MORTGAGE,84000.0,22
0,7000,13.61,C,0.0,RENT,33600.0,24
0,20000,11.12,B,5.0,MORTGAGE,140000.0,32
0,24250,11.49,B,8.0,OWN,59004.0,27
0,10000,10.99,B,8.0,RENT,68496.0,28
0,6000,7.14,A,4.0,MORTGAGE,50400.0,25
0,5500,10.99,A,2.0,MORTGAGE,97200.0,27
0,7000,14.72,C,3.0,MORTGAGE,65000.0,25
0,5000,7.51,A,0.0,MORTGAGE,95000.0,28
0,8000,6.76,A,8.0,MORTGAGE,50648.0,26
0,1200,10.38,B,4.0,RENT,16800.0,25
0,1800,6.76,A,6.0,MORTGAGE,28500.0,37
0,19200,7.88,A,3.0,RENT,60000.0,28
0,1500,11.12,B,11.0,MORTGAGE,83000.0,23
0,4000,10.99,A,4.0,MORTGAGE,50000.0,24
0,5100,14.35,C,1.0,MORTGAGE,34000.0,24
0,10000,10.99,A,4.0,RENT,67202.0,30
0,12000,7.14,A,0.0,MORTGAGE,110000.0,22
0,8400,14.35,C,3.0,RENT,42000.0,22
0,4000,13.23,C,2.0,RENT,43000.0,41
0,5000,13.98,C,0.0,RENT,48504.0,29
0,10000,7.14,A,0.0,RENT,136000.0,29
0,3000,13.98,C,3.0,RENT,64800.0,31
0,1000,13.23,C,0.0,RENT,75000.0,23
0,4800,11.86,B,0.0,RENT,33600.0,24
0,3000,10.99,D,3.0,RENT,53000.0,21
0,14000,15.58,D,4.0,RENT,46000.0,24
0,3000,7.88,A,14.0,RENT,110000.0,24
0,1000,7.51,A,6.0,MORTGAGE,36000.0,44
0,1750,14.72,C,4.0,RENT,10000.0,22
0,8000,13.61,C,1.0,RENT,19200.0,24
0,3200,7.88,A,2.0,OWN,9600.0,24
0,12000,11.86,B,2.0,OWN,42240.0,28
0,5100,11.86,B,5.0,RENT,47133.0,29
0,15000,10.75,B,14.0,MORTGAGE,135000.0,31
0,20000,11.12,B,5.0,OWN,41717.0,22
0,8000,13.23,C,0.0,RENT,126000.0,23
0,8000,11.86,B,6.0,MORTGAGE,39432.0,29
0,10000,7.88,A,17.0,MORTGAGE,45000.0,22
0,6225,14.35,C,0.0,RENT,52000.0,27
0,15000,7.88,A,0.0,RENT,40000.0,24
1,10000,15.58,D,0.0,RENT,48000.0,23
0,21000,13.98,C,3.0,RENT,70500.0,22
0,1200,7.14,A,0.0,OWN,32000.0,36
0,15000,10.75,B,5.0,RENT,106000.0,27
0,1500,14.84,D,7.0,MORTGAGE,12000.0,22
0,3500,13.98,C,7.0,MORTGAGE,38500.0,39
0,12000,10.75,B,5.0,RENT,38004.0,22
0,4000,6.76,A,1.0,RENT,40200.0,26
0,3250,6.76,A,3.0,MORTGAGE,48000.0,29
0,4000,16.32,D,4.0,MORTGAGE,36000.0,23
0,5000,7.88,A,3.0,RENT,35000.0,22
0,4000,7.88,A,13.0,OWN,140000.0,34
0,2200,14.35,C,0.0,MORTGAGE,53000.0,36
0,5000,10.38,B,1.0,MORTGAGE,96000.0,23
0,5000,10.75,B,0.0,RENT,75000.0,31
0,16000,11.12,B,14.0,MORTGAGE,86000.0,24
0,3000,7.88,A,1.0,RENT,49800.0,22
0,4000,7.88,A,13.0,MORTGAGE,52800.0,24
0,8000,16.82,E,6.0,MORTGAGE,53000.0,22
0,10000,13.61,C,1.0,RENT,32376.0,22
0,12000,13.61,C,6.0,RENT,99996.0,28
0,10000,10.38,B,2.0,OWN,60000.0,27
0,3500,10.75,B,3.0,MORTGAGE,109500.0,24
0,5000,10.38,B,0.0,OWN,30000.0,26
0,12000,10.38,B,5.0,MORTGAGE,99996.0,25
0,3000,15.21,D,7.0,RENT,70000.0,24
0,4000,7.14,A,0.0,RENT,9600.0,23
0,17500,14.35,C,16.0,RENT,44900.0,28
1,12000,11.86,B,3.0,MORTGAGE,57000.0,22
1,5000,16.32,D,2.0,OWN,25000.0,32
0,6000,14.72,C,7.0,RENT,21812.0,25
0,4500,7.88,A,2.0,RENT,38004.0,23
0,5500,10.75,B,3.0,RENT,64000.0,24
0,6000,13.98,C,6.0,MORTGAGE,52800.0,22
0,25000,11.12,B,10.0,MORTGAGE,400000.0,29
0,17000,7.88,A,8.0,MORTGAGE,125000.0,35
0,4750,13.61,C,2.0,MORTGAGE,19200.0,30
0,10000,7.14,A,4.0,RENT,51996.0,33
0,5000,11.49,B,0.0,RENT,28800.0,23
0,14000,10.75,B,5.0,MORTGAGE,100000.0,24
1,3200,17.93,E,5.0,RENT,15600.0,22
0,15000,13.23,C,16.0,MORTGAGE,64000.0,22
0,19750,13.61,C,23.0,MORTGAGE,90000.0,24
0,20000,15.58,D,4.0,RENT,65004.0,52
0,6075,11.86,B,5.0,OWN,37000.0,37
0,2500,7.88,A,11.0,RENT,47544.0,27
0,14000,14.84,D,4.0,RENT,60000.0,23
0,12000,7.51,A,1.0,RENT,50000.0,24
0,2000,10.99,B,4.0,MORTGAGE,38795.4,36
1,4800,11.86,B,28.0,MORTGAGE,52000.0,29
0,1200,10.99,D,5.0,MORTGAGE,25440.0,27
0,7000,15.95,D,17.0,RENT,61392.0,42
0,5000,11.12,B,3.0,MORTGAGE,36000.0,35
1,16750,10.99,C,18.0,RENT,60000.0,23
1,12000,10.75,B,12.0,MORTGAGE,128899.92,27
0,9600,7.14,A,1.0,RENT,24696.0,32
0,18000,14.35,C,4.0,MORTGAGE,74237.28,38
0,7000,10.75,B,7.0,RENT,65000.0,23
0,5000,7.88,A,40.0,RENT,35000.0,24
0,5000,10.38,B,3.0,RENT,50400.0,23
0,7500,10.38,B,10.0,RENT,52000.0,23
0,9000,13.23,C,2.0,MORTGAGE,58000.0,30
1,3500,10.75,B,1.0,MORTGAGE,67296.0,23
0,6000,14.72,C,0.0,MORTGAGE,105000.0,30
0,7000,10.99,C,6.0,MORTGAGE,51996.0,25
0,25000,16.32,D,6.0,MORTGAGE,120000.0,31
0,12000,10.99,A,16.0,MORTGAGE,75500.0,22
0,18250,11.49,B,3.0,RENT,35004.0,24
0,4000,11.49,B,3.0,RENT,34500.0,23
0,10000,7.51,A,3.0,MORTGAGE,84500.0,23
0,25000,10.75,B,5.0,MORTGAGE,220000.0,25
0,1500,7.51,A,0.0,RENT,45000.0,23
0,6000,11.86,B,1.0,RENT,69996.0,27
0,20000,10.99,D,4.0,MORTGAGE,170000.0,28
0,8000,14.72,C,2.0,RENT,70000.0,24
0,4750,10.38,B,23.0,RENT,24000.0,25
1,5000,11.12,B,5.0,RENT,96000.0,28
0,1500,10.99,C,0.0,RENT,30000.0,27
0,2000,14.35,C,6.0,OWN,43200.0,23
0,7500,6.76,A,5.0,MORTGAGE,90000.0,25
0,15000,10.38,B,10.0,MORTGAGE,75000.0,23
0,1500,11.49,B,4.0,RENT,24000.0,23
0,5400,15.21,D,12.0,RENT,64617.0,22
0,8000,7.51,A,4.0,RENT,48000.0,24
0,25000,11.86,B,5.0,MORTGAGE,90000.0,28
0,7500,14.84,D,1.0,RENT,43260.0,21
0,13750,15.95,D,3.0,MORTGAGE,100000.0,25
0,3200,11.49,B,12.0,RENT,50004.0,27
1,2000,6.76,A,22.0,MORTGAGE,63600.0,35
0,5600,13.61,C,3.0,RENT,30000.0,21
0,1500,11.12,B,11.0,RENT,44604.0,28
0,24000,10.75,B,5.0,RENT,60000.0,21
0,8000,15.58,D,8.0,MORTGAGE,80000.0,23
0,15000,7.88,A,8.0,MORTGAGE,118000.0,25
0,7000,11.86,B,3.0,RENT,45000.0,34
0,3500,7.14,A,11.0,RENT,25000.0,28
0,5000,13.61,C,5.0,RENT,30000.0,38
0,6400,7.51,A,12.0,MORTGAGE,72000.0,23
0,6000,13.23,C,5.0,RENT,30000.0,31
0,4000,7.14,A,7.0,MORTGAGE,45000.0,21
1,15000,11.86,B,20.0,RENT,60000.0,33
0,3250,14.72,C,4.0,RENT,28800.0,39
0,2850,13.61,C,2.0,RENT,12000.0,27
0,1500,13.23,C,4.0,RENT,61900.0,32
0,4800,10.75,B,5.0,RENT,21000.0,22
1,4750,10.99,C,4.0,OWN,24000.0,22
0,8000,7.51,A,12.0,OWN,90000.0,41
0,7000,10.38,B,0.0,RENT,45000.0,33
0,9500,7.51,A,4.0,RENT,61000.0,25
0,13000,7.88,A,2.0,MORTGAGE,37000.0,22
0,6325,7.51,A,2.0,RENT,60200.0,22
0,25000,11.49,B,4.0,MORTGAGE,94000.0,24
0,10000,10.99,A,1.0,RENT,70000.0,29
0,1200,15.95,D,2.0,RENT,45000.0,23
0,24000,14.35,C,20.0,MORTGAGE,80000.0,24
0,7200,10.99,C,3.0,RENT,70000.0,30
0,7000,7.51,A,10.0,MORTGAGE,87000.0,25
0,2500,13.23,C,3.0,RENT,26400.0,27
0,12000,7.88,A,3.0,RENT,100000.0,35
1,12000,7.51,A,3.0,OWN,75000.0,29
0,3000,13.98,C,0.0,RENT,26208.0,27
0,10000,7.51,A,9.0,MORTGAGE,60000.0,38
0,3000,10.75,B,7.0,RENT,32640.0,26
0,16000,10.99,B,3.0,OWN,55000.0,24
0,14000,7.51,A,15.0,MORTGAGE,140000.0,37
0,15000,11.12,B,6.0,RENT,60000.0,31
1,10000,13.61,C,12.0,MORTGAGE,53004.0,28
0,9000,7.14,A,4.0,MORTGAGE,141000.0,28
0,16000,10.38,B,16.0,MORTGAGE,140000.0,24
0,2800,7.88,A,2.0,RENT,24000.0,40
0,20000,7.88,A,4.0,RENT,60000.0,22
0,6000,11.86,B,2.0,RENT,45000.0,23
0,5600,13.98,C,6.0,MORTGAGE,108041.0,28
0,9250,10.75,B,2.0,OWN,27996.0,23
0,10000,14.72,C,7.0,MORTGAGE,55000.0,21
0,8000,7.14,A,5.0,RENT,57996.0,23
0,10000,15.21,D,2.0,RENT,48000.0,29
0,6000,10.99,B,1.0,RENT,20000.0,30
0,5000,14.84,D,0.0,RENT,39996.0,23
0,9000,14.35,C,0.0,RENT,49500.0,22
0,10000,15.58,D,2.0,RENT,50000.0,22
0,12000,10.75,B,19.0,RENT,56000.0,21
0,4200,6.76,A,32.0,RENT,38400.0,24
0,4000,10.99,A,2.0,RENT,40000.0,22
0,10000,7.88,A,22.0,MORTGAGE,74000.0,22
0,6000,7.88,A,6.0,MORTGAGE,70000.0,24
0,15000,11.12,B,1.0,MORTGAGE,65000.0,25
0,2000,11.49,B,5.0,RENT,32000.0,26
0,9500,6.76,A,12.0,MORTGAGE,58896.0,22
0,8000,11.49,B,3.0,MORTGAGE,165000.0,35
0,7000,11.12,B,8.0,MORTGAGE,51000.0,22
0,4000,6.39,A,1.0,RENT,22000.0,27
1,6000,16.45,E,10.0,MORTGAGE,70000.0,28
0,21000,10.99,B,8.0,MORTGAGE,61000.0,26
0,15000,10.75,B,19.0,RENT,50400.0,26
0,4800,7.51,A,3.0,RENT,45000.0,21
0,12000,7.51,A,16.0,MORTGAGE,70000.0,25
0,8000,7.88,A,10.0,MORTGAGE,72000.0,24
1,10000,7.51,A,20.0,RENT,30000.0,25
0,5000,7.14,A,14.0,MORTGAGE,110000.0,25
0,8000,7.88,A,2.0,MORTGAGE,30000.0,23
0,6000,17.19,E,2.0,RENT,50004.0,27
0,2000,11.49,B,3.0,RENT,42000.0,28
0,12250,10.99,B,12.0,RENT,36000.0,23
1,15000,7.51,A,13.0,RENT,79000.0,23
0,8000,16.45,E,1.0,RENT,96000.0,25
0,22000,7.88,A,9.0,MORTGAGE,55920.0,33
0,25000,10.99,B,7.0,MORTGAGE,190000.0,28
0,12000,10.38,B,3.0,MORTGAGE,55000.0,30
0,5000,13.98,C,3.0,RENT,98000.0,27
0,2600,11.86,B,4.0,OWN,24972.0,23
0,15000,7.51,A,12.0,MORTGAGE,87000.0,64
0,2500,6.76,A,3.0,MORTGAGE,40000.0,21
0,7000,7.14,A,7.0,MORTGAGE,93000.0,43
1,3000,16.32,D,3.0,MORTGAGE,80000.0,29
0,20000,7.88,A,16.0,MORTGAGE,138000.0,32
0,8250,7.51,A,5.0,RENT,30000.0,23
0,10000,10.99,A,25.0,RENT,95000.0,24
0,25000,11.12,B,1.0,MORTGAGE,105000.0,28
0,6000,10.75,B,3.0,RENT,51500.0,26
0,14000,10.99,A,11.0,MORTGAGE,114000.0,29
1,5100,11.12,B,4.0,OWN,33996.0,24
0,2000,13.23,C,1.0,OWN,16500.0,38
0,4500,6.39,A,4.0,RENT,51372.0,30
0,4000,7.51,A,3.0,RENT,40000.0,21
0,5750,10.75,B,1.0,RENT,34000.0,24
0,8500,13.23,C,23.0,MORTGAGE,26400.0,26
0,5000,10.75,B,7.0,RENT,35004.0,27
0,12000,10.99,C,19.0,MORTGAGE,75000.0,33
0,10400,11.49,B,0.0,RENT,42000.0,21
0,3600,14.72,C,16.0,MORTGAGE,83137.0,28
0,7000,13.61,C,8.0,RENT,81000.0,31
0,17500,7.88,A,15.0,MORTGAGE,60000.0,22
0,1750,13.61,C,3.0,OWN,12600.0,25
0,6000,11.86,B,0.0,MORTGAGE,41000.0,22
0,25000,17.93,E,3.0,MORTGAGE,155000.0,28
0,25000,11.49,B,17.0,MORTGAGE,54000.0,39
0,11000,7.14,A,11.0,MORTGAGE,39500.0,28
0,10000,7.14,A,0.0,MORTGAGE,90000.0,27
1,1500,15.58,D,0.0,RENT,57000.0,21
0,2500,7.51,A,0.0,RENT,24960.0,22
0,3500,7.88,A,12.0,MORTGAGE,54000.0,32
0,5000,10.75,B,5.0,RENT,24000.0,23
0,4000,15.95,D,27.0,MORTGAGE,50000.0,34
0,5000,15.21,D,4.0,RENT,32760.0,27
0,16000,16.32,D,0.0,RENT,110004.0,24
0,5000,7.14,A,0.0,MORTGAGE,43000.0,22
0,5000,7.14,A,37.0,OWN,30000.0,30
0,25000,15.21,D,4.0,RENT,135000.0,30
0,2400,14.72,C,2.0,OWN,78000.0,26
0,15000,11.12,B,15.0,RENT,55000.0,26
0,1200,7.51,A,11.0,MORTGAGE,54000.0,28
0,7200,7.14,A,26.0,MORTGAGE,22000.0,22
0,2000,7.51,A,0.0,RENT,45000.0,24
0,15000,15.58,D,5.0,RENT,92000.0,24
0,9225,10.99,A,5.0,OWN,45996.0,26
0,15000,15.95,D,5.0,MORTGAGE,71496.0,24
0,8400,17.19,E,4.0,RENT,102000.0,34
0,3800,6.76,A,1.0,RENT,55000.0,23
0,10000,14.84,D,12.0,RENT,99996.0,24
0,9000,10.99,A,2.0,RENT,60000.0,23
0,4000,10.99,F,2.0,RENT,19200.0,50
0,5000,13.61,C,19.0,MORTGAGE,90000.0,34
0,9000,7.51,A,4.0,MORTGAGE,30000.0,25
0,15000,10.38,B,1.0,MORTGAGE,72996.0,26
0,6000,13.61,C,4.0,MORTGAGE,97000.0,26
1,1925,14.35,C,6.0,RENT,78000.0,33
0,1800,11.12,B,5.0,RENT,168288.0,24
0,18000,10.99,A,2.0,MORTGAGE,117000.0,33
0,6000,7.88,A,2.0,MORTGAGE,49000.0,23
0,10000,7.51,A,4.0,RENT,90000.0,23
0,3000,13.23,C,4.0,RENT,23500.0,23
0,7500,14.84,D,5.0,RENT,30000.0,27
0,2500,15.95,D,1.0,MORTGAGE,18000.0,23
0,4000,10.99,B,3.0,MORTGAGE,170000.0,28
1,2000,10.75,B,4.0,OWN,12000.0,28
0,6900,17.56,E,2.0,RENT,39000.0,24
0,8500,10.99,C,6.0,MORTGAGE,45996.0,24
0,6400,13.23,C,4.0,RENT,50000.0,27
0,4000,6.39,A,7.0,MORTGAGE,70000.0,28
0,7500,10.75,B,5.0,RENT,30028.8,21
0,25000,14.84,D,21.0,MORTGAGE,180000.0,24
0,20000,14.84,D,3.0,MORTGAGE,95000.0,39
0,3000,10.38,B,2.0,RENT,15840.0,57
0,4000,7.14,A,0.0,MORTGAGE,95000.0,30
0,5000,13.23,C,2.0,MORTGAGE,45500.0,27
1,12000,15.21,D,4.0,RENT,30000.0,30
0,25000,15.95,D,2.0,RENT,74872.0,29
0,25000,11.12,B,14.0,MORTGAGE,75689.0,23
1,10000,16.45,E,5.0,MORTGAGE,60000.0,23
0,7000,10.38,B,2.0,MORTGAGE,23500.0,24
0,6000,11.86,B,8.0,MORTGAGE,56004.0,22
0,17500,17.93,E,6.0,MORTGAGE,92300.0,27
0,3600,14.72,C,0.0,RENT,42000.0,22
0,16000,13.98,C,13.0,MORTGAGE,59000.0,27
0,4900,6.76,A,2.0,MORTGAGE,80000.0,26
0,6000,10.99,A,21.0,MORTGAGE,90000.0,25
0,13000,13.98,C,1.0,RENT,67500.0,24
0,8000,13.61,C,2.0,RENT,60000.0,26
0,8500,14.35,C,1.0,RENT,40000.0,22
1,9000,16.45,E,7.0,RENT,155000.0,24
0,1700,11.12,B,3.0,RENT,18000.0,29
0,6000,13.98,C,3.0,MORTGAGE,30000.0,28
0,3000,10.99,A,3.0,RENT,52000.0,24
0,10000,7.51,A,0.0,MORTGAGE,85000.0,48
1,3000,10.99,C,11.0,RENT,45000.0,26
0,8400,14.84,D,2.0,RENT,67000.0,23
0,1600,6.39,A,0.0,RENT,28150.0,22
0,4000,14.35,C,1.0,RENT,19200.0,24
0,3000,11.49,B,10.0,RENT,58800.0,33
0,5000,7.88,A,2.0,OWN,40000.0,36
0,12000,11.12,B,5.0,RENT,140000.0,23
0,4500,10.38,B,2.0,RENT,18000.0,21
0,6000,13.98,C,17.0,MORTGAGE,89849.0,29
0,12000,13.61,C,2.0,RENT,80000.0,24
0,7000,13.61,C,0.0,RENT,54000.0,22
0,6000,7.88,A,5.0,RENT,74970.0,26
0,7800,7.51,A,3.0,RENT,45000.0,24
0,25000,13.61,C,5.0,RENT,80000.0,26
0,8000,7.51,A,2.0,MORTGAGE,29160.0,27
0,3500,11.49,B,18.0,MORTGAGE,71000.0,24
0,1000,14.84,D,5.0,RENT,22296.0,27
1,7500,11.86,B,14.0,RENT,30000.0,33
